datetime,count
2011-01-30 13:00:00,86.2
2011-01-30 14:00:00,86.2
2011-01-30 15:00:00,95.3
2011-01-30 16:00:00,97.9
2011-01-30 17:00:00,71.7
2011-01-30 18:00:00,63.9
2011-01-30 19:00:00,61.1
2011-01-30 20:00:00,57.9
2011-01-30 21:00:00,42.5
2011-01-30 22:00:00,25.2
2011-01-30 23:00:00,16.1
2011-01-31 00:00:00,11.2
2011-01-31 01:00:00,5.2
2011-01-31 02:00:00,4.4
2011-01-31 03:00:00,2.9
2011-01-31 04:00:00,2.6
2011-01-31 05:00:00,4.4
2011-01-31 06:00:00,34.1
2011-01-31 07:00:00,71.6
2011-01-31 08:00:00,150.0
2011-01-31 09:00:00,104.5
2011-01-31 10:00:00,28.3
2011-01-31 11:00:00,29.8
2011-01-31 12:00:00,54.5
2011-01-31 13:00:00,43.8
2011-01-31 14:00:00,30.5
2011-01-31 15:00:00,30.6
2011-01-31 16:00:00,48.2
2011-01-31 17:00:00,135.1
2011-01-31 18:00:00,124.9
2011-01-31 19:00:00,107.3
2011-01-31 20:00:00,51.0
2011-01-31 21:00:00,37.9
2011-01-31 22:00:00,29.3
2011-01-31 23:00:00,18.8
2011-02-20 00:00:00,42.1
2011-02-20 01:00:00,21.4
2011-02-20 02:00:00,18.5
2011-02-20 03:00:00,12.3
2011-02-20 04:00:00,1.8
2011-02-20 06:00:00,5.1
2011-02-20 07:00:00,13.5
2011-02-20 08:00:00,38.1
2011-02-20 09:00:00,45.5
2011-02-20 10:00:00,94.7
2011-02-20 11:00:00,104.6
2011-02-20 12:00:00,141.9
2011-02-20 13:00:00,152.1
2011-02-20 14:00:00,146.4
2011-02-20 15:00:00,152.1
2011-02-20 16:00:00,151.7
2011-02-20 17:00:00,109.0
2011-02-20 18:00:00,89.1
2011-02-20 19:00:00,73.8
2011-02-20 20:00:00,91.5
2011-02-20 21:00:00,81.8
2011-02-20 22:00:00,58.9
2011-02-20 23:00:00,39.3
2011-02-21 00:00:00,41.2
2011-02-21 01:00:00,24.5
2011-02-21 02:00:00,15.1
2011-02-21 03:00:00,7.1
2011-02-21 04:00:00,1.8
2011-02-21 05:00:00,5.6
2011-02-21 06:00:00,18.8
2011-02-21 07:00:00,51.1
2011-02-21 08:00:00,65.3
2011-02-21 09:00:00,64.9
2011-02-21 10:00:00,100.4
2011-02-21 11:00:00,128.8
2011-02-21 12:00:00,138.9
2011-02-21 13:00:00,124.5
2011-02-21 14:00:00,135.1
2011-02-21 15:00:00,137.7
2011-02-21 16:00:00,121.6
2011-02-21 17:00:00,71.2
2011-02-21 18:00:00,71.4
2011-02-21 19:00:00,61.9
2011-02-21 20:00:00,39.1
2011-02-21 21:00:00,29.7
2011-02-21 22:00:00,24.7
2011-02-21 23:00:00,19.8
2011-02-22 06:00:00,31.2
2011-02-22 07:00:00,85.3
2011-02-22 08:00:00,212.5
2011-02-22 09:00:00,133.8
2011-02-22 10:00:00,45.7
2011-02-22 11:00:00,55.4
2011-02-22 12:00:00,66.3
2011-02-22 13:00:00,103.1
2011-02-22 14:00:00,93.7
2011-02-22 15:00:00,95.3
2011-02-22 16:00:00,88.1
2011-02-22 17:00:00,148.1
2011-02-22 18:00:00,142.1
2011-02-22 19:00:00,97.3
2011-02-22 20:00:00,75.8
2011-02-22 21:00:00,54.8
2011-02-22 22:00:00,39.7
2011-02-22 23:00:00,33.2
2011-02-23 00:00:00,13.1
2011-02-23 01:00:00,7.9
2011-02-23 02:00:00,3.4
2011-02-23 03:00:00,2.5
2011-02-23 05:00:00,7.2
2011-02-23 06:00:00,29.9
2011-02-23 07:00:00,106.8
2011-02-23 08:00:00,209.7
2011-02-23 09:00:00,127.3
2011-02-23 10:00:00,58.6
2011-02-23 11:00:00,64.1
2011-02-23 12:00:00,76.9
2011-02-23 13:00:00,74.9
2011-02-23 14:00:00,76.6
2011-02-23 15:00:00,81.3
2011-02-23 16:00:00,111.9
2011-02-23 17:00:00,224.1
2011-02-23 18:00:00,211.9
2011-02-23 19:00:00,137.3
2011-02-23 20:00:00,69.7
2011-02-23 21:00:00,65.1
2011-02-23 22:00:00,47.7
2011-02-23 23:00:00,26.4
2011-02-24 00:00:00,11.7
2011-02-24 01:00:00,8.1
2011-02-24 02:00:00,3.3
2011-02-24 03:00:00,2.5
2011-02-24 05:00:00,6.1
2011-02-24 06:00:00,34.8
2011-02-24 07:00:00,101.6
2011-02-24 08:00:00,239.9
2011-02-24 09:00:00,134.1
2011-02-24 10:00:00,73.8
2011-02-24 11:00:00,96.4
2011-02-24 12:00:00,89.4
2011-02-24 13:00:00,80.1
2011-02-24 14:00:00,82.7
2011-02-24 15:00:00,98.3
2011-02-24 16:00:00,114.1
2011-02-24 17:00:00,196.3
2011-02-24 18:00:00,165.5
2011-02-24 19:00:00,127.2
2011-02-24 20:00:00,79.4
2011-02-24 21:00:00,75.6
2011-02-24 22:00:00,57.4
2011-02-24 23:00:00,33.3
2011-02-25 00:00:00,15.4
2011-02-25 01:00:00,11.1
2011-02-25 02:00:00,9.4
2011-02-25 03:00:00,3.4
2011-02-25 05:00:00,8.0
2011-02-25 06:00:00,36.5
2011-02-25 07:00:00,115.5
2011-02-25 08:00:00,237.5
2011-02-25 09:00:00,116.4
2011-02-25 10:00:00,77.1
2011-02-25 11:00:00,82.7
2011-02-25 12:00:00,139.2
2011-02-25 13:00:00,135.4
2011-02-25 14:00:00,166.9
2011-02-25 15:00:00,146.0
2011-02-25 16:00:00,129.9
2011-02-25 17:00:00,193.3
2011-02-25 18:00:00,176.8
2011-02-25 19:00:00,101.5
2011-02-25 20:00:00,68.6
2011-02-25 21:00:00,60.8
2011-02-25 22:00:00,42.7
2011-02-25 23:00:00,34.0
2011-02-26 00:00:00,33.6
2011-02-26 01:00:00,20.1
2011-02-26 02:00:00,15.5
2011-02-26 03:00:00,19.8
2011-02-26 04:00:00,3.8
2011-02-26 05:00:00,2.6
2011-02-26 06:00:00,5.5
2011-02-26 07:00:00,37.2
2011-02-26 08:00:00,61.8
2011-02-26 09:00:00,71.5
2011-02-26 10:00:00,115.3
2011-02-26 11:00:00,134.4
2011-02-26 12:00:00,144.0
2011-02-26 13:00:00,156.6
2011-02-26 14:00:00,149.1
2011-02-26 15:00:00,148.4
2011-02-26 16:00:00,157.8
2011-02-26 17:00:00,107.1
2011-02-26 18:00:00,71.7
2011-02-26 19:00:00,61.6
2011-02-26 20:00:00,58.3
2011-02-26 21:00:00,43.8
2011-02-26 22:00:00,44.9
2011-02-26 23:00:00,41.9
2011-02-27 00:00:00,40.2
2011-02-27 01:00:00,26.0
2011-02-27 02:00:00,19.9
2011-02-27 03:00:00,16.0
2011-02-27 04:00:00,3.9
2011-02-27 06:00:00,5.0
2011-02-27 07:00:00,14.1
2011-02-27 08:00:00,46.2
2011-02-27 09:00:00,65.8
2011-02-27 10:00:00,91.3
2011-02-27 11:00:00,145.5
2011-02-27 12:00:00,155.3
2011-02-27 13:00:00,169.2
2011-02-27 14:00:00,171.7
2011-02-27 15:00:00,162.6
2011-02-27 16:00:00,179.4
2011-02-27 17:00:00,107.0
2011-02-27 18:00:00,100.0
2011-02-27 19:00:00,79.6
2011-02-27 20:00:00,83.0
2011-02-27 21:00:00,78.6
2011-02-27 22:00:00,43.7
2011-02-27 23:00:00,35.3
2011-02-28 00:00:00,19.3
2011-02-28 01:00:00,9.1
2011-02-28 03:00:00,3.2
2011-02-28 05:00:00,8.4
2011-02-28 06:00:00,36.5
2011-02-28 07:00:00,118.2
2011-02-28 08:00:00,213.0
2011-02-28 09:00:00,159.6
2011-02-28 10:00:00,88.5
2011-02-28 11:00:00,112.9
2011-02-28 12:00:00,126.9
2011-02-28 13:00:00,106.9
2011-02-28 14:00:00,87.9
2011-02-28 15:00:00,87.9
2011-02-28 16:00:00,118.6
2011-02-28 17:00:00,133.8
2011-02-28 18:00:00,192.8
2011-02-28 19:00:00,110.2
2011-02-28 20:00:00,119.8
2011-02-28 21:00:00,81.1
2011-02-28 22:00:00,48.6
2011-02-28 23:00:00,36.4
2011-03-20 00:00:00,40.6
2011-03-20 01:00:00,31.4
2011-03-20 02:00:00,17.4
2011-03-20 03:00:00,23.1
2011-03-20 04:00:00,1.9
2011-03-20 05:00:00,3.2
2011-03-20 06:00:00,6.5
2011-03-20 07:00:00,15.5
2011-03-20 08:00:00,70.5
2011-03-20 09:00:00,83.0
2011-03-20 10:00:00,120.2
2011-03-20 11:00:00,135.3
2011-03-20 12:00:00,170.4
2011-03-20 13:00:00,146.4
2011-03-20 14:00:00,147.3
2011-03-20 15:00:00,148.8
2011-03-20 16:00:00,155.9
2011-03-20 17:00:00,188.1
2011-03-20 18:00:00,156.4
2011-03-20 19:00:00,90.8
2011-03-20 20:00:00,91.3
2011-03-20 21:00:00,77.7
2011-03-20 22:00:00,66.7
2011-03-20 23:00:00,42.4
2011-03-21 00:00:00,20.6
2011-03-21 01:00:00,10.9
2011-03-21 02:00:00,6.4
2011-03-21 03:00:00,5.2
2011-03-21 05:00:00,8.3
2011-03-21 06:00:00,46.9
2011-03-21 07:00:00,125.7
2011-03-21 08:00:00,245.1
2011-03-21 09:00:00,165.1
2011-03-21 10:00:00,88.0
2011-03-21 11:00:00,100.9
2011-03-21 12:00:00,161.3
2011-03-21 13:00:00,168.5
2011-03-21 14:00:00,136.8
2011-03-21 15:00:00,159.8
2011-03-21 16:00:00,206.3
2011-03-21 17:00:00,376.6
2011-03-21 18:00:00,343.9
2011-03-21 19:00:00,232.1
2011-03-21 20:00:00,166.8
2011-03-21 21:00:00,99.7
2011-03-21 22:00:00,81.3
2011-03-21 23:00:00,60.9
2011-03-22 00:00:00,45.5
2011-03-22 01:00:00,12.5
2011-03-22 02:00:00,7.1
2011-03-22 03:00:00,6.0
2011-03-22 04:00:00,7.6
2011-03-22 05:00:00,10.9
2011-03-22 06:00:00,44.4
2011-03-22 07:00:00,138.4
2011-03-22 08:00:00,202.3
2011-03-22 09:00:00,150.0
2011-03-22 10:00:00,96.4
2011-03-22 11:00:00,94.5
2011-03-22 12:00:00,155.9
2011-03-22 13:00:00,122.2
2011-03-22 14:00:00,126.4
2011-03-22 15:00:00,120.9
2011-03-22 16:00:00,193.8
2011-03-22 17:00:00,319.0
2011-03-22 18:00:00,309.3
2011-03-22 19:00:00,205.6
2011-03-22 20:00:00,142.0
2011-03-22 21:00:00,83.9
2011-03-22 22:00:00,65.1
2011-03-22 23:00:00,36.2
2011-03-23 00:00:00,20.4
2011-03-23 01:00:00,9.4
2011-03-23 02:00:00,7.6
2011-03-23 03:00:00,5.0
2011-03-23 05:00:00,9.4
2011-03-23 06:00:00,38.6
2011-03-23 07:00:00,81.0
2011-03-23 08:00:00,194.6
2011-03-23 09:00:00,111.0
2011-03-23 10:00:00,63.7
2011-03-23 11:00:00,57.8
2011-03-23 12:00:00,78.2
2011-03-23 13:00:00,77.7
2011-03-23 14:00:00,80.9
2011-03-23 15:00:00,93.5
2011-03-23 16:00:00,156.2
2011-03-23 17:00:00,280.9
2011-03-23 18:00:00,250.3
2011-03-23 19:00:00,170.8
2011-03-23 20:00:00,70.1
2011-03-23 21:00:00,73.8
2011-03-23 22:00:00,58.6
2011-03-23 23:00:00,35.9
2011-03-24 00:00:00,12.7
2011-03-24 01:00:00,11.0
2011-03-24 02:00:00,8.8
2011-03-24 03:00:00,3.7
2011-03-24 04:00:00,3.2
2011-03-24 05:00:00,9.6
2011-03-24 06:00:00,37.9
2011-03-24 07:00:00,93.8
2011-03-24 08:00:00,171.0
2011-03-24 09:00:00,131.9
2011-03-24 10:00:00,80.1
2011-03-24 11:00:00,80.9
2011-03-24 12:00:00,94.6
2011-03-24 13:00:00,95.2
2011-03-24 14:00:00,90.8
2011-03-24 15:00:00,95.9
2011-03-24 16:00:00,134.6
2011-03-24 17:00:00,218.3
2011-03-24 18:00:00,178.8
2011-03-24 19:00:00,102.9
2011-03-24 20:00:00,78.5
2011-03-24 21:00:00,68.7
2011-03-24 22:00:00,56.5
2011-03-24 23:00:00,36.2
2011-03-25 00:00:00,14.9
2011-03-25 01:00:00,5.0
2011-03-25 02:00:00,4.6
2011-03-25 03:00:00,3.1
2011-03-25 04:00:00,3.1
2011-03-25 05:00:00,8.6
2011-03-25 06:00:00,44.6
2011-03-25 07:00:00,127.8
2011-03-25 08:00:00,210.3
2011-03-25 09:00:00,151.3
2011-03-25 10:00:00,99.1
2011-03-25 11:00:00,105.3
2011-03-25 12:00:00,121.6
2011-03-25 13:00:00,117.7
2011-03-25 14:00:00,101.8
2011-03-25 15:00:00,76.7
2011-03-25 16:00:00,138.8
2011-03-25 17:00:00,198.1
2011-03-25 18:00:00,213.7
2011-03-25 19:00:00,138.8
2011-03-25 20:00:00,83.7
2011-03-25 21:00:00,79.0
2011-03-25 22:00:00,43.9
2011-03-25 23:00:00,36.1
2011-03-26 00:00:00,41.7
2011-03-26 01:00:00,24.5
2011-03-26 02:00:00,18.2
2011-03-26 03:00:00,15.2
2011-03-26 04:00:00,4.5
2011-03-26 05:00:00,5.6
2011-03-26 06:00:00,17.7
2011-03-26 07:00:00,37.5
2011-03-26 08:00:00,41.8
2011-03-26 09:00:00,87.9
2011-03-26 10:00:00,107.1
2011-03-26 11:00:00,121.7
2011-03-26 12:00:00,149.3
2011-03-26 13:00:00,152.7
2011-03-26 14:00:00,156.2
2011-03-26 15:00:00,147.1
2011-03-26 16:00:00,144.1
2011-03-26 17:00:00,143.3
2011-03-26 18:00:00,121.9
2011-03-26 19:00:00,72.2
2011-03-26 20:00:00,49.3
2011-03-26 21:00:00,47.3
2011-03-26 22:00:00,45.2
2011-03-26 23:00:00,35.6
2011-03-27 00:00:00,41.2
2011-03-27 01:00:00,18.8
2011-03-27 02:00:00,18.2
2011-03-27 03:00:00,15.4
2011-03-27 04:00:00,6.4
2011-03-27 06:00:00,19.7
2011-03-27 07:00:00,19.8
2011-03-27 08:00:00,32.7
2011-03-27 09:00:00,88.9
2011-03-27 10:00:00,106.7
2011-03-27 11:00:00,121.3
2011-03-27 12:00:00,153.9
2011-03-27 13:00:00,122.0
2011-03-27 14:00:00,135.2
2011-03-27 15:00:00,156.1
2011-03-27 16:00:00,168.5
2011-03-27 17:00:00,114.3
2011-03-27 18:00:00,110.5
2011-03-27 19:00:00,80.8
2011-03-27 20:00:00,54.0
2011-03-27 21:00:00,49.2
2011-03-27 22:00:00,47.0
2011-03-27 23:00:00,37.0
2011-03-28 00:00:00,15.2
2011-03-28 01:00:00,6.2
2011-03-28 02:00:00,4.8
2011-03-28 03:00:00,3.4
2011-03-28 05:00:00,8.7
2011-03-28 06:00:00,40.2
2011-03-28 07:00:00,118.2
2011-03-28 08:00:00,200.2
2011-03-28 09:00:00,134.8
2011-03-28 10:00:00,82.7
2011-03-28 11:00:00,66.9
2011-03-28 12:00:00,70.1
2011-03-28 13:00:00,80.0
2011-03-28 14:00:00,102.4
2011-03-28 15:00:00,105.6
2011-03-28 16:00:00,145.2
2011-03-28 17:00:00,251.5
2011-03-28 18:00:00,212.2
2011-03-28 19:00:00,151.1
2011-03-28 20:00:00,102.6
2011-03-28 21:00:00,76.5
2011-03-28 22:00:00,43.6
2011-03-28 23:00:00,32.3
2011-03-29 00:00:00,15.0
2011-03-29 01:00:00,2.7
2011-03-29 02:00:00,5.5
2011-03-29 03:00:00,3.6
2011-03-29 04:00:00,2.2
2011-03-29 05:00:00,8.6
2011-03-29 06:00:00,40.7
2011-03-29 07:00:00,116.5
2011-03-29 08:00:00,215.4
2011-03-29 09:00:00,150.8
2011-03-29 10:00:00,85.5
2011-03-29 11:00:00,79.6
2011-03-29 12:00:00,96.0
2011-03-29 13:00:00,101.8
2011-03-29 14:00:00,100.2
2011-03-29 15:00:00,95.9
2011-03-29 16:00:00,147.1
2011-03-29 17:00:00,288.1
2011-03-29 18:00:00,256.5
2011-03-29 19:00:00,157.9
2011-03-29 20:00:00,106.4
2011-03-29 21:00:00,93.7
2011-03-29 22:00:00,51.1
2011-03-29 23:00:00,42.1
2011-03-30 00:00:00,20.0
2011-03-30 01:00:00,12.4
2011-03-30 02:00:00,5.8
2011-03-30 03:00:00,3.8
2011-03-30 04:00:00,3.6
2011-03-30 05:00:00,10.1
2011-03-30 06:00:00,36.8
2011-03-30 07:00:00,123.9
2011-03-30 08:00:00,261.1
2011-03-30 09:00:00,148.5
2011-03-30 10:00:00,81.4
2011-03-30 11:00:00,83.0
2011-03-30 12:00:00,88.2
2011-03-30 13:00:00,91.3
2011-03-30 14:00:00,88.1
2011-03-30 15:00:00,85.2
2011-03-30 16:00:00,99.1
2011-03-30 17:00:00,157.8
2011-03-30 18:00:00,130.0
2011-03-30 19:00:00,86.3
2011-03-30 20:00:00,56.9
2011-03-30 21:00:00,65.7
2011-03-30 22:00:00,45.2
2011-03-30 23:00:00,34.7
2011-03-31 00:00:00,6.4
2011-03-31 01:00:00,7.2
2011-03-31 02:00:00,7.4
2011-03-31 03:00:00,3.9
2011-03-31 04:00:00,3.5
2011-03-31 05:00:00,10.1
2011-03-31 06:00:00,31.6
2011-03-31 07:00:00,118.3
2011-03-31 08:00:00,185.0
2011-03-31 09:00:00,112.5
2011-03-31 10:00:00,80.6
2011-03-31 11:00:00,94.0
2011-03-31 12:00:00,91.4
2011-03-31 13:00:00,77.1
2011-03-31 14:00:00,80.3
2011-03-31 15:00:00,84.6
2011-03-31 16:00:00,118.5
2011-03-31 17:00:00,181.1
2011-03-31 18:00:00,176.1
2011-03-31 19:00:00,133.7
2011-03-31 20:00:00,64.7
2011-03-31 21:00:00,70.6
2011-03-31 22:00:00,44.5
2011-03-31 23:00:00,31.8
2011-04-20 00:00:00,31.1
2011-04-20 01:00:00,12.1
2011-04-20 02:00:00,8.0
2011-04-20 03:00:00,5.8
2011-04-20 04:00:00,6.3
2011-04-20 05:00:00,16.4
2011-04-20 06:00:00,41.1
2011-04-20 07:00:00,171.1
2011-04-20 08:00:00,353.0
2011-04-20 09:00:00,165.9
2011-04-20 10:00:00,128.8
2011-04-20 11:00:00,133.2
2011-04-20 12:00:00,177.8
2011-04-20 13:00:00,171.9
2011-04-20 14:00:00,171.7
2011-04-20 15:00:00,169.5
2011-04-20 16:00:00,210.3
2011-04-20 17:00:00,371.7
2011-04-20 18:00:00,369.1
2011-04-20 19:00:00,248.8
2011-04-20 20:00:00,181.0
2011-04-20 21:00:00,176.4
2011-04-20 22:00:00,115.7
2011-04-20 23:00:00,82.8
2011-04-21 00:00:00,31.1
2011-04-21 01:00:00,12.2
2011-04-21 02:00:00,11.1
2011-04-21 03:00:00,5.1
2011-04-21 04:00:00,4.6
2011-04-21 05:00:00,8.6
2011-04-21 06:00:00,46.9
2011-04-21 07:00:00,112.5
2011-04-21 08:00:00,205.5
2011-04-21 09:00:00,126.4
2011-04-21 10:00:00,97.3
2011-04-21 11:00:00,131.9
2011-04-21 12:00:00,206.6
2011-04-21 13:00:00,162.1
2011-04-21 14:00:00,149.7
2011-04-21 15:00:00,141.9
2011-04-21 16:00:00,190.9
2011-04-21 17:00:00,331.3
2011-04-21 18:00:00,337.4
2011-04-21 19:00:00,219.0
2011-04-21 20:00:00,149.8
2011-04-21 21:00:00,96.5
2011-04-21 22:00:00,66.0
2011-04-21 23:00:00,41.4
2011-04-22 00:00:00,26.6
2011-04-22 01:00:00,11.9
2011-04-22 02:00:00,6.7
2011-04-22 03:00:00,4.4
2011-04-22 04:00:00,5.2
2011-04-22 05:00:00,8.9
2011-04-22 06:00:00,40.8
2011-04-22 07:00:00,115.1
2011-04-22 08:00:00,247.4
2011-04-22 09:00:00,133.0
2011-04-22 10:00:00,81.9
2011-04-22 11:00:00,78.2
2011-04-22 12:00:00,99.2
2011-04-22 13:00:00,95.6
2011-04-22 14:00:00,71.4
2011-04-22 15:00:00,86.4
2011-04-22 16:00:00,138.8
2011-04-22 17:00:00,149.3
2011-04-22 18:00:00,115.7
2011-04-22 19:00:00,107.3
2011-04-22 20:00:00,78.6
2011-04-22 21:00:00,81.3
2011-04-22 22:00:00,55.6
2011-04-22 23:00:00,39.5
2011-04-23 00:00:00,33.2
2011-04-23 01:00:00,26.7
2011-04-23 02:00:00,21.5
2011-04-23 03:00:00,14.9
2011-04-23 04:00:00,10.4
2011-04-23 05:00:00,10.2
